id,name,birthday,party_name1,memo,election_name,district,type_name,position_name,party_name2
201309000154,진태구,19451130,새누리당,제46대 충청남도 태안군 군수,제 5회 전국동시지방 선거,충청남도 태안군,구·시·군의장,충청남도 태안군 군수(2011.04.27. 재선거),자유선진당,,
201309000155,최명현,19510305,새누리당,,제 5회 전국동시지방 선거,충청북도 제천시,구·시·군의장,충청북도 제천시 시장,한나라당,,
201309000156,최승우,19410924,새누리당,제41대 충청남도 예산군 군수,제 5회 전국동시지방 선거,충청남도 예산군,구·시·군의장,충청남도 예산군 군수,자유선진당,,
201309000157,한범덕,19520726,민주당,,제 5회 전국동시지방 선거,충청북도 청주시,구·시·군의장,충청북도 청주시 시장,민주당,,
201309000158,홍성열,19540726,민주당,,제 5회 전국동시지방 선거,충청북도 증평군,구·시·군의장,충청북도 증평군 군수,민주당,,
201309000159,황명선,19660909,민주당,,제 5회 전국동시지방 선거,충청남도 논산시,구·시·군의장,충청남도 논산시 시장,민주당,,
201309000160,강완묵,19591226,민주당,,제 5회 전국동시지방 선거,전라북도 임실군,구·시·군의장,전라북도 임실군 군수,민주당,,
201309000161,김생기,19470206,민주당,,제 5회 전국동시지방 선거,전라북도 정읍시,구·시·군의장,전라북도 정읍시 시장,민주당,,
201309000162,김호수,19430616,민주당,,제 5회 전국동시지방 선거,전라북도 부안군,구·시·군의장,전라북도 부안군 군수,민주당,,
201309000163,문동신,19380522,민주당,(전)전라북도 군산시 시장,제 5회 전국동시지방 선거,전라북도 군산시,구·시·군의장,전라북도 군산시 시장,민주당,,
201309000164,송영선,19510514,민주당,제4대 전라북도 진안군 군수,제 5회 전국동시지방 선거,전라북도 진안군,구·시·군의장,전라북도 진안군 군수,민주당,,
201309000165,송하진,19520429,민주당,,제 5회 전국동시지방 선거,전라북도 전주시,구·시·군의장,전라북도 전주시 시장,민주당,,
201309000166,이강수,19511209,민주당,제44대 전라북도 고창군 군수,제 5회 전국동시지방 선거,전라북도 고창군,구·시·군의장,전라북도 고창군 군수,민주당,,
201309000167,이건식,19440817,무소속,제9대 전라북도 김제시 시장,제 5회 전국동시지방 선거,전라북도 김제시,구·시·군의장,전라북도 김제시 시장,무소속,,
201309000168,이한수,19600815,민주당,제5대 전라북도 익산시 시장,제 5회 전국동시지방 선거,전라북도 익산시,구·시·군의장,전라북도 익산시 시장,민주당,,
201309000169,이환주,19601207,민주당,,제 5회 전국동시지방 선거,전라북도 남원시,구·시·군의장,전라북도 남원시 시장,민주당,,
201309000170,임정엽,19590426,민주당,제42대 전라북도 완주군 군수,제 5회 전국동시지방 선거,전라북도 완주군,구·시·군의장,전라북도 완주군 군수,민주당,,
201309000171,장재영,19450529,민주당,"제43대 전라북도 장수군 군수, 제42대 전라북도 장수군 군수",제 5회 전국동시지방 선거,전라북도 장수군,구·시·군의장,전라북도 장수군 군수,민주당,,
